Date,County,countyFIPS,State,StateFIPS,Confirmed Cases
6/10/2020,Orleans County ,36073,NY,36,259
6/10/2020,Oswego County ,36075,NY,36,115
6/10/2020,Otsego County ,36077,NY,36,77
6/10/2020,Putnam County ,36079,NY,36,1282
6/10/2020,Queens County ,36081,NY,36,63326
6/10/2020,Rensselaer County ,36083,NY,36,507
6/10/2020,Richmond County ,36085,NY,36,13761
6/10/2020,Rockland County ,36087,NY,36,13372
6/10/2020,St. Lawrence County ,36089,NY,36,209
6/10/2020,Saratoga County ,36091,NY,36,511
6/10/2020,Schenectady County ,36093,NY,36,716
6/10/2020,Schoharie County ,36095,NY,36,54
6/10/2020,Schuyler County ,36097,NY,36,12
6/10/2020,Seneca County ,36099,NY,36,61
6/10/2020,Steuben County ,36101,NY,36,253
6/10/2020,Suffolk County ,36103,NY,36,40464
6/10/2020,Sullivan County ,36105,NY,36,1425
6/10/2020,Tioga County ,36107,NY,36,135
6/10/2020,Tompkins County ,36109,NY,36,171
6/10/2020,Ulster County ,36111,NY,36,1726
6/10/2020,Warren County ,36113,NY,36,257
6/10/2020,Washington County ,36115,NY,36,240
6/10/2020,Wayne County ,36117,NY,36,126
6/10/2020,Westchester County ,36119,NY,36,34076
6/10/2020,Wyoming County ,36121,NY,36,91
6/10/2020,Yates County ,36123,NY,36,39
6/11/2020,Albany County ,36001,NY,36,1996
6/11/2020,Allegany County ,36003,NY,36,53
6/11/2020,Bronx County ,36005,NY,36,46316
6/11/2020,Broome County ,36007,NY,36,641
6/11/2020,Cattaraugus County ,36009,NY,36,98
6/11/2020,Cayuga County ,36011,NY,36,102
6/11/2020,Chautauqua County ,36013,NY,36,106
6/11/2020,Chemung County ,36015,NY,36,138
6/11/2020,Chenango County ,36017,NY,36,137
6/11/2020,Clinton County ,36019,NY,36,98
6/11/2020,Columbia County ,36021,NY,36,424
6/11/2020,Cortland County ,36023,NY,36,42
6/11/2020,Delaware County ,36025,NY,36,88
6/11/2020,Dutchess County ,36027,NY,36,4027
6/11/2020,Erie County ,36029,NY,36,6659
6/11/2020,Essex County ,36031,NY,36,40
6/11/2020,Franklin County ,36033,NY,36,23
6/11/2020,Fulton County ,36035,NY,36,230
6/11/2020,Genesee County ,36037,NY,36,212
6/11/2020,Greene County ,36039,NY,36,249
6/11/2020,Hamilton County ,36041,NY,36,5
6/11/2020,Herkimer County ,36043,NY,36,125
6/11/2020,Jefferson County ,36045,NY,36,79
6/11/2020,Kings County ,36047,NY,36,57605
6/11/2020,Lewis County ,36049,NY,36,20
6/11/2020,Livingston County ,36051,NY,36,121
6/11/2020,Madison County ,36053,NY,36,333
6/11/2020,Monroe County ,36055,NY,36,3293
6/11/2020,Montgomery County ,36057,NY,36,101
6/11/2020,Nassau County ,36059,NY,36,41060
6/11/2020,New York County ,36061,NY,36,27384
6/11/2020,Niagara County ,36063,NY,36,1136
6/11/2020,Oneida County ,36065,NY,36,1216
6/11/2020,Onondaga County ,36067,NY,36,2454
6/11/2020,Ontario County ,36069,NY,36,229
6/11/2020,Orange County ,36071,NY,36,10550
6/11/2020,Orleans County ,36073,NY,36,260
6/11/2020,Oswego County ,36075,NY,36,119
6/11/2020,Otsego County ,36077,NY,36,78
6/11/2020,Putnam County ,36079,NY,36,1282
6/11/2020,Queens County ,36081,NY,36,63432
6/11/2020,Rensselaer County ,36083,NY,36,508
6/11/2020,Richmond County ,36085,NY,36,13780
6/11/2020,Rockland County ,36087,NY,36,13385
6/11/2020,St. Lawrence County ,36089,NY,36,212
6/11/2020,Saratoga County ,36091,NY,36,513
6/11/2020,Schenectady County ,36093,NY,36,717
6/11/2020,Schoharie County ,36095,NY,36,54
6/11/2020,Schuyler County ,36097,NY,36,12
6/11/2020,Seneca County ,36099,NY,36,62
6/11/2020,Steuben County ,36101,NY,36,254
6/11/2020,Suffolk County ,36103,NY,36,40512
6/11/2020,Sullivan County ,36105,NY,36,1426
6/11/2020,Tioga County ,36107,NY,36,135
6/11/2020,Tompkins County ,36109,NY,36,171
6/11/2020,Ulster County ,36111,NY,36,1729
6/11/2020,Warren County ,36113,NY,36,257
6/11/2020,Washington County ,36115,NY,36,241
6/11/2020,Wayne County ,36117,NY,36,127
6/11/2020,Westchester County ,36119,NY,36,34106
6/11/2020,Wyoming County ,36121,NY,36,91
6/11/2020,Yates County ,36123,NY,36,39
6/12/2020,Albany County ,36001,NY,36,2007
6/12/2020,Allegany County ,36003,NY,36,53
6/12/2020,Bronx County ,36005,NY,36,46396
6/12/2020,Broome County ,36007,NY,36,644
6/12/2020,Cattaraugus County ,36009,NY,36,101
6/12/2020,Cayuga County ,36011,NY,36,103
6/12/2020,Chautauqua County ,36013,NY,36,106
6/12/2020,Chemung County ,36015,NY,36,138
6/12/2020,Chenango County ,36017,NY,36,138
6/12/2020,Clinton County ,36019,NY,36,98
6/12/2020,Columbia County ,36021,NY,36,428
6/12/2020,Cortland County ,36023,NY,36,42
6/12/2020,Delaware County ,36025,NY,36,88
6/12/2020,Dutchess County ,36027,NY,36,4035
6/12/2020,Erie County ,36029,NY,36,6717
6/12/2020,Essex County ,36031,NY,36,40
6/12/2020,Franklin County ,36033,NY,36,24
6/12/2020,Fulton County ,36035,NY,36,231
6/12/2020,Genesee County ,36037,NY,36,212
6/12/2020,Greene County ,36039,NY,36,249
6/12/2020,Hamilton County ,36041,NY,36,5
6/12/2020,Herkimer County ,36043,NY,36,127
6/12/2020,Jefferson County ,36045,NY,36,80
6/12/2020,Kings County ,36047,NY,36,57733
6/12/2020,Lewis County ,36049,NY,36,20
6/12/2020,Livingston County ,36051,NY,36,121
6/12/2020,Madison County ,36053,NY,36,333
6/12/2020,Monroe County ,36055,NY,36,3320
6/12/2020,Montgomery County ,36057,NY,36,103
6/12/2020,Nassau County ,36059,NY,36,41114
6/12/2020,New York County ,36061,NY,36,27452
6/12/2020,Niagara County ,36063,NY,36,1143
6/12/2020,Oneida County ,36065,NY,36,1237
6/12/2020,Onondaga County ,36067,NY,36,2474
6/12/2020,Ontario County ,36069,NY,36,230
6/12/2020,Orange County ,36071,NY,36,10558
6/12/2020,Orleans County ,36073,NY,36,260
6/12/2020,Oswego County ,36075,NY,36,120
6/12/2020,Otsego County ,36077,NY,36,78
6/12/2020,Putnam County ,36079,NY,36,1282
6/12/2020,Queens County ,36081,NY,36,63573
6/12/2020,Rensselaer County ,36083,NY,36,510
6/12/2020,Richmond County ,36085,NY,36,13800
6/12/2020,Rockland County ,36087,NY,36,13396
6/12/2020,St. Lawrence County ,36089,NY,36,214
6/12/2020,Saratoga County ,36091,NY,36,514
6/12/2020,Schenectady County ,36093,NY,36,721
6/12/2020,Schoharie County ,36095,NY,36,54
6/12/2020,Schuyler County ,36097,NY,36,12
6/12/2020,Seneca County ,36099,NY,36,63
6/12/2020,Steuben County ,36101,NY,36,254
6/12/2020,Suffolk County ,36103,NY,36,40559
6/12/2020,Sullivan County ,36105,NY,36,1428
6/12/2020,Tioga County ,36107,NY,36,137
6/12/2020,Tompkins County ,36109,NY,36,172
6/12/2020,Ulster County ,36111,NY,36,1734
6/12/2020,Warren County ,36113,NY,36,257
6/12/2020,Washington County ,36115,NY,36,242
6/12/2020,Wayne County ,36117,NY,36,129
6/12/2020,Westchester County ,36119,NY,36,34175
6/12/2020,Wyoming County ,36121,NY,36,91
6/12/2020,Yates County ,36123,NY,36,39
6/13/2020,Albany County ,36001,NY,36,2016
6/13/2020,Allegany County ,36003,NY,36,54
6/13/2020,Bronx County ,36005,NY,36,46501
6/13/2020,Broome County ,36007,NY,36,647
6/13/2020,Cattaraugus County ,36009,NY,36,101
6/13/2020,Cayuga County ,36011,NY,36,103
6/13/2020,Chautauqua County ,36013,NY,36,106
6/13/2020,Chemung County ,36015,NY,36,138
6/13/2020,Chenango County ,36017,NY,36,138
6/13/2020,Clinton County ,36019,NY,36,98
6/13/2020,Columbia County ,36021,NY,36,431
6/13/2020,Cortland County ,36023,NY,36,42
6/13/2020,Delaware County ,36025,NY,36,88
6/13/2020,Dutchess County ,36027,NY,36,4049
6/13/2020,Erie County ,36029,NY,36,6753
6/13/2020,Essex County ,36031,NY,36,40
6/13/2020,Franklin County ,36033,NY,36,25
6/13/2020,Fulton County ,36035,NY,36,232
6/13/2020,Genesee County ,36037,NY,36,212
6/13/2020,Greene County ,36039,NY,36,250
6/13/2020,Hamilton County ,36041,NY,36,5
6/13/2020,Herkimer County ,36043,NY,36,128
6/13/2020,Jefferson County ,36045,NY,36,81
6/13/2020,Kings County ,36047,NY,36,57919
6/13/2020,Lewis County ,36049,NY,36,20
6/13/2020,Livingston County ,36051,NY,36,122
6/13/2020,Madison County ,36053,NY,36,333
6/13/2020,Monroe County ,36055,NY,36,3340
6/13/2020,Montgomery County ,36057,NY,36,103
6/13/2020,Nassau County ,36059,NY,36,41172
6/13/2020,New York County ,36061,NY,36,27529
6/13/2020,Niagara County ,36063,NY,36,1154
6/13/2020,Oneida County ,36065,NY,36,1253
6/13/2020,Onondaga County ,36067,NY,36,2498
6/13/2020,Ontario County ,36069,NY,36,230
6/13/2020,Orange County ,36071,NY,36,10563
6/13/2020,Orleans County ,36073,NY,36,261
6/13/2020,Oswego County ,36075,NY,36,122
6/13/2020,Otsego County ,36077,NY,36,80
6/13/2020,Putnam County ,36079,NY,36,1285
6/13/2020,Queens County ,36081,NY,36,63727
6/13/2020,Rensselaer County ,36083,NY,36,511
6/13/2020,Richmond County ,36085,NY,36,13817
6/13/2020,Rockland County ,36087,NY,36,13411
6/13/2020,St. Lawrence County ,36089,NY,36,214
6/13/2020,Saratoga County ,36091,NY,36,514
6/13/2020,Schenectady County ,36093,NY,36,723
6/13/2020,Schoharie County ,36095,NY,36,54
6/13/2020,Schuyler County ,36097,NY,36,12
6/13/2020,Seneca County ,36099,NY,36,63
6/13/2020,Steuben County ,36101,NY,36,255
6/13/2020,Suffolk County ,36103,NY,36,40615
6/13/2020,Sullivan County ,36105,NY,36,1430
6/13/2020,Tioga County ,36107,NY,36,137
6/13/2020,Tompkins County ,36109,NY,36,173
6/13/2020,Ulster County ,36111,NY,36,1739
6/13/2020,Warren County ,36113,NY,36,257
6/13/2020,Washington County ,36115,NY,36,242
6/13/2020,Wayne County ,36117,NY,36,131
6/13/2020,Westchester County ,36119,NY,36,34253
6/13/2020,Wyoming County ,36121,NY,36,91
6/13/2020,Yates County ,36123,NY,36,39
6/14/2020,Albany County ,36001,NY,36,2020
6/14/2020,Allegany County ,36003,NY,36,54
6/14/2020,Bronx County ,36005,NY,36,46567
6/14/2020,Broome County ,36007,NY,36,651
6/14/2020,Cattaraugus County ,36009,NY,36,104
6/14/2020,Cayuga County ,36011,NY,36,106
6/14/2020,Chautauqua County ,36013,NY,36,107
6/14/2020,Chemung County ,36015,NY,36,138
6/14/2020,Chenango County ,36017,NY,36,138
6/14/2020,Clinton County ,36019,NY,36,98
6/14/2020,Columbia County ,36021,NY,36,436
6/14/2020,Cortland County ,36023,NY,36,42
6/14/2020,Delaware County ,36025,NY,36,88
6/14/2020,Dutchess County ,36027,NY,36,4056
6/14/2020,Erie County ,36029,NY,36,6785
6/14/2020,Essex County ,36031,NY,36,40
6/14/2020,Franklin County ,36033,NY,36,25
6/14/2020,Fulton County ,36035,NY,36,234
6/14/2020,Genesee County ,36037,NY,36,212
6/14/2020,Greene County ,36039,NY,36,251
6/14/2020,Hamilton County ,36041,NY,36,6
6/14/2020,Herkimer County ,36043,NY,36,128
6/14/2020,Jefferson County ,36045,NY,36,81
6/14/2020,Kings County ,36047,NY,36,58059
6/14/2020,Lewis County ,36049,NY,36,20
6/14/2020,Livingston County ,36051,NY,36,123
6/14/2020,Madison County ,36053,NY,36,334
6/14/2020,Monroe County ,36055,NY,36,3370
6/14/2020,Montgomery County ,36057,NY,36,104
6/14/2020,Nassau County ,36059,NY,36,41204
6/14/2020,New York County ,36061,NY,36,27573
6/14/2020,Niagara County ,36063,NY,36,1166
6/14/2020,Oneida County ,36065,NY,36,1273
6/14/2020,Onondaga County ,36067,NY,36,2519
6/14/2020,Ontario County ,36069,NY,36,233
6/14/2020,Orange County ,36071,NY,36,10571
6/14/2020,Orleans County ,36073,NY,36,267
6/14/2020,Oswego County ,36075,NY,36,122
6/14/2020,Otsego County ,36077,NY,36,80
6/14/2020,Putnam County ,36079,NY,36,1288
6/14/2020,Queens County ,36081,NY,36,63822
6/14/2020,Rensselaer County ,36083,NY,36,513
6/14/2020,Richmond County ,36085,NY,36,13857
6/14/2020,Rockland County ,36087,NY,36,13423
6/14/2020,St. Lawrence County ,36089,NY,36,215
6/14/2020,Saratoga County ,36091,NY,36,515
6/14/2020,Schenectady County ,36093,NY,36,725
6/14/2020,Schoharie County ,36095,NY,36,54
6/14/2020,Schuyler County ,36097,NY,36,12
6/14/2020,Seneca County ,36099,NY,36,63
6/14/2020,Steuben County ,36101,NY,36,255
6/14/2020,Suffolk County ,36103,NY,36,40659
6/14/2020,Sullivan County ,36105,NY,36,1430
6/14/2020,Tioga County ,36107,NY,36,139
6/14/2020,Tompkins County ,36109,NY,36,173
6/14/2020,Ulster County ,36111,NY,36,1741
6/14/2020,Warren County ,36113,NY,36,257
6/14/2020,Washington County ,36115,NY,36,243
6/14/2020,Wayne County ,36117,NY,36,133
6/14/2020,Westchester County ,36119,NY,36,34290
6/14/2020,Wyoming County ,36121,NY,36,92
6/14/2020,Yates County ,36123,NY,36,40
6/15/2020,Albany County ,36001,NY,36,2022
6/15/2020,Allegany County ,36003,NY,36,55
6/15/2020,Bronx County ,36005,NY,36,46645
6/15/2020,Broome County ,36007,NY,36,655
6/15/2020,Cattaraugus County ,36009,NY,36,106
6/15/2020,Cayuga County ,36011,NY,36,106
6/15/2020,Chautauqua County ,36013,NY,36,107
6/15/2020,Chemung County ,36015,NY,36,138
6/15/2020,Chenango County ,36017,NY,36,138
6/15/2020,Clinton County ,36019,NY,36,98
6/15/2020,Columbia County ,36021,NY,36,439
6/15/2020,Cortland County ,36023,NY,36,42
6/15/2020,Delaware County ,36025,NY,36,88
6/15/2020,Dutchess County ,36027,NY,36,4068
6/15/2020,Erie County ,36029,NY,36,6817
6/15/2020,Essex County ,36031,NY,36,40
6/15/2020,Franklin County ,36033,NY,36,25
6/15/2020,Fulton County ,36035,NY,36,235
6/15/2020,Genesee County ,36037,NY,36,213
6/15/2020,Greene County ,36039,NY,36,251
6/15/2020,Hamilton County ,36041,NY,36,6
6/15/2020,Herkimer County ,36043,NY,36,128
6/15/2020,Jefferson County ,36045,NY,36,81
6/15/2020,Kings County ,36047,NY,36,58177
6/15/2020,Lewis County ,36049,NY,36,20
6/15/2020,Livingston County ,36051,NY,36,123
6/15/2020,Madison County ,36053,NY,36,335
6/15/2020,Monroe County ,36055,NY,36,3380
6/15/2020,Montgomery County ,36057,NY,36,104
6/15/2020,Nassau County ,36059,NY,36,41240
6/15/2020,New York County ,36061,NY,36,27627
6/15/2020,Niagara County ,36063,NY,36,1169
6/15/2020,Oneida County ,36065,NY,36,1280
6/15/2020,Onondaga County ,36067,NY,36,2531
6/15/2020,Ontario County ,36069,NY,36,233
6/15/2020,Orange County ,36071,NY,36,10573
6/15/2020,Orleans County ,36073,NY,36,268
6/15/2020,Oswego County ,36075,NY,36,126
6/15/2020,Otsego County ,36077,NY,36,80
6/15/2020,Putnam County ,36079,NY,36,1291
6/15/2020,Queens County ,36081,NY,36,63932
6/15/2020,Rensselaer County ,36083,NY,36,514
6/15/2020,Richmond County ,36085,NY,36,13878
6/15/2020,Rockland County ,36087,NY,36,13441
6/15/2020,St. Lawrence County ,36089,NY,36,215
6/15/2020,Saratoga County ,36091,NY,36,517
6/15/2020,Schenectady County ,36093,NY,36,732
6/15/2020,Schoharie County ,36095,NY,36,54
6/15/2020,Schuyler County ,36097,NY,36,12
6/15/2020,Seneca County ,36099,NY,36,64
6/15/2020,Steuben County ,36101,NY,36,256
6/15/2020,Suffolk County ,36103,NY,36,40692
6/15/2020,Sullivan County ,36105,NY,36,1432
6/15/2020,Tioga County ,36107,NY,36,139
6/15/2020,Tompkins County ,36109,NY,36,173
6/15/2020,Ulster County ,36111,NY,36,1741
6/15/2020,Warren County ,36113,NY,36,257
6/15/2020,Washington County ,36115,NY,36,243
6/15/2020,Wayne County ,36117,NY,36,133
6/15/2020,Westchester County ,36119,NY,36,34327
6/15/2020,Wyoming County ,36121,NY,36,92
6/15/2020,Yates County ,36123,NY,36,40
6/16/2020,Albany County ,36001,NY,36,2026
6/16/2020,Allegany County ,36003,NY,36,55
6/16/2020,Bronx County ,36005,NY,36,46710
6/16/2020,Broome County ,36007,NY,36,656
6/16/2020,Cattaraugus County ,36009,NY,36,107
6/16/2020,Cayuga County ,36011,NY,36,106
6/16/2020,Chautauqua County ,36013,NY,36,108
6/16/2020,Chemung County ,36015,NY,36,138
6/16/2020,Chenango County ,36017,NY,36,139
6/16/2020,Clinton County ,36019,NY,36,99
6/16/2020,Columbia County ,36021,NY,36,442
6/16/2020,Cortland County ,36023,NY,36,42
6/16/2020,Delaware County ,36025,NY,36,88
6/16/2020,Dutchess County ,36027,NY,36,4075
6/16/2020,Erie County ,36029,NY,36,6852
6/16/2020,Essex County ,36031,NY,36,40
6/16/2020,Franklin County ,36033,NY,36,25
6/16/2020,Fulton County ,36035,NY,36,236
6/16/2020,Genesee County ,36037,NY,36,213
6/16/2020,Greene County ,36039,NY,36,252
6/16/2020,Hamilton County ,36041,NY,36,6
6/16/2020,Herkimer County ,36043,NY,36,128
6/16/2020,Jefferson County ,36045,NY,36,81
6/16/2020,Kings County ,36047,NY,36,58274
6/16/2020,Lewis County ,36049,NY,36,20
6/16/2020,Livingston County ,36051,NY,36,123
6/16/2020,Madison County ,36053,NY,36,336
6/16/2020,Monroe County ,36055,NY,36,3402
6/16/2020,Montgomery County ,36057,NY,36,104
6/16/2020,Nassau County ,36059,NY,36,41290
6/16/2020,New York County ,36061,NY,36,27677
6/16/2020,Niagara County ,36063,NY,36,1171
6/16/2020,Oneida County ,36065,NY,36,1301
6/16/2020,Onondaga County ,36067,NY,36,2545
6/16/2020,Ontario County ,36069,NY,36,234
6/16/2020,Orange County ,36071,NY,36,10580
6/16/2020,Orleans County ,36073,NY,36,268
6/16/2020,Oswego County ,36075,NY,36,139
6/16/2020,Otsego County ,36077,NY,36,81
6/16/2020,Putnam County ,36079,NY,36,1292
6/16/2020,Queens County ,36081,NY,36,64042
6/16/2020,Rensselaer County ,36083,NY,36,514
6/16/2020,Richmond County ,36085,NY,36,13888
6/16/2020,Rockland County ,36087,NY,36,13460
6/16/2020,St. Lawrence County ,36089,NY,36,215
6/16/2020,Saratoga County ,36091,NY,36,522
6/16/2020,Schenectady County ,36093,NY,36,735
6/16/2020,Schoharie County ,36095,NY,36,54
6/16/2020,Schuyler County ,36097,NY,36,12
6/16/2020,Seneca County ,36099,NY,36,64
6/16/2020,Steuben County ,36101,NY,36,257
6/16/2020,Suffolk County ,36103,NY,36,40738
6/16/2020,Sullivan County ,36105,NY,36,1433
6/16/2020,Tioga County ,36107,NY,36,140
6/16/2020,Tompkins County ,36109,NY,36,173
6/16/2020,Ulster County ,36111,NY,36,1742
6/16/2020,Warren County ,36113,NY,36,257
6/16/2020,Washington County ,36115,NY,36,243
6/16/2020,Wayne County ,36117,NY,36,134
6/16/2020,Westchester County ,36119,NY,36,34358
6/16/2020,Wyoming County ,36121,NY,36,93
6/16/2020,Yates County ,36123,NY,36,40
6/17/2020,Albany County ,36001,NY,36,2029
6/17/2020,Allegany County ,36003,NY,36,55
6/17/2020,Bronx County ,36005,NY,36,46778
6/17/2020,Broome County ,36007,NY,36,657
6/17/2020,Cattaraugus County ,36009,NY,36,109
6/17/2020,Cayuga County ,36011,NY,36,106
6/17/2020,Chautauqua County ,36013,NY,36,108
6/17/2020,Chemung County ,36015,NY,36,138
6/17/2020,Chenango County ,36017,NY,36,139
6/17/2020,Clinton County ,36019,NY,36,99
6/17/2020,Columbia County ,36021,NY,36,442
6/17/2020,Cortland County ,36023,NY,36,42
6/17/2020,Delaware County ,36025,NY,36,89
6/17/2020,Dutchess County ,36027,NY,36,4077
6/17/2020,Erie County ,36029,NY,36,6882
6/17/2020,Essex County ,36031,NY,36,40
6/17/2020,Franklin County ,36033,NY,36,25
6/17/2020,Fulton County ,36035,NY,36,236
6/17/2020,Genesee County ,36037,NY,36,216
6/17/2020,Greene County ,36039,NY,36,252
6/17/2020,Hamilton County ,36041,NY,36,6
6/17/2020,Herkimer County ,36043,NY,36,128
6/17/2020,Jefferson County ,36045,NY,36,82
6/17/2020,Kings County ,36047,NY,36,58386
6/17/2020,Lewis County ,36049,NY,36,21
6/17/2020,Livingston County ,36051,NY,36,123
6/17/2020,Madison County ,36053,NY,36,338
6/17/2020,Monroe County ,36055,NY,36,3418
6/17/2020,Montgomery County ,36057,NY,36,104
6/17/2020,Nassau County ,36059,NY,36,41320
6/17/2020,New York County ,36061,NY,36,27708
6/17/2020,Niagara County ,36063,NY,36,1177
6/17/2020,Oneida County ,36065,NY,36,1307
6/17/2020,Onondaga County ,36067,NY,36,2558
6/17/2020,Ontario County ,36069,NY,36,234
6/17/2020,Orange County ,36071,NY,36,10599
6/17/2020,Orleans County ,36073,NY,36,270
6/17/2020,Oswego County ,36075,NY,36,139
6/17/2020,Otsego County ,36077,NY,36,82
6/17/2020,Putnam County ,36079,NY,36,1294
6/17/2020,Queens County ,36081,NY,36,64176
6/17/2020,Rensselaer County ,36083,NY,36,515
6/17/2020,Richmond County ,36085,NY,36,13893
6/17/2020,Rockland County ,36087,NY,36,13467
6/17/2020,St. Lawrence County ,36089,NY,36,215
6/17/2020,Saratoga County ,36091,NY,36,523
6/17/2020,Schenectady County ,36093,NY,36,737
6/17/2020,Schoharie County ,36095,NY,36,55
6/17/2020,Schuyler County ,36097,NY,36,12
6/17/2020,Seneca County ,36099,NY,36,64
6/17/2020,Steuben County ,36101,NY,36,257
6/17/2020,Suffolk County ,36103,NY,36,40770
6/17/2020,Sullivan County ,36105,NY,36,1433
6/17/2020,Tioga County ,36107,NY,36,140
6/17/2020,Tompkins County ,36109,NY,36,173
6/17/2020,Ulster County ,36111,NY,36,1744
6/17/2020,Warren County ,36113,NY,36,257
6/17/2020,Washington County ,36115,NY,36,243
6/17/2020,Wayne County ,36117,NY,36,137
6/17/2020,Westchester County ,36119,NY,36,34385
6/17/2020,Wyoming County ,36121,NY,36,93
6/17/2020,Yates County ,36123,NY,36,40
6/18/2020,Albany County ,36001,NY,36,2034
6/18/2020,Allegany County ,36003,NY,36,57
6/18/2020,Bronx County ,36005,NY,36,46830
6/18/2020,Broome County ,36007,NY,36,657
6/18/2020,Cattaraugus County ,36009,NY,36,109
6/18/2020,Cayuga County ,36011,NY,36,106
6/18/2020,Chautauqua County ,36013,NY,36,110
6/18/2020,Chemung County ,36015,NY,36,138
6/18/2020,Chenango County ,36017,NY,36,139
6/18/2020,Clinton County ,36019,NY,36,99
6/18/2020,Columbia County ,36021,NY,36,443
6/18/2020,Cortland County ,36023,NY,36,44
6/18/2020,Delaware County ,36025,NY,36,89
6/18/2020,Dutchess County ,36027,NY,36,4088
6/18/2020,Erie County ,36029,NY,36,6920
6/18/2020,Essex County ,36031,NY,36,40
6/18/2020,Franklin County ,36033,NY,36,26
6/18/2020,Fulton County ,36035,NY,36,236
6/18/2020,Genesee County ,36037,NY,36,217
6/18/2020,Greene County ,36039,NY,36,252
6/18/2020,Hamilton County ,36041,NY,36,6
6/18/2020,Herkimer County ,36043,NY,36,128
6/18/2020,Jefferson County ,36045,NY,36,82
6/18/2020,Kings County ,36047,NY,36,58502
6/18/2020,Lewis County ,36049,NY,36,21
6/18/2020,Livingston County ,36051,NY,36,123
6/18/2020,Madison County ,36053,NY,36,341
6/18/2020,Monroe County ,36055,NY,36,3439
6/18/2020,Montgomery County ,36057,NY,36,105
6/18/2020,Nassau County ,36059,NY,36,41349
6/18/2020,New York County ,36061,NY,36,27760
6/18/2020,Niagara County ,36063,NY,36,1183
6/18/2020,Oneida County ,36065,NY,36,1332
6/18/2020,Onondaga County ,36067,NY,36,2615
6/18/2020,Ontario County ,36069,NY,36,235
6/18/2020,Orange County ,36071,NY,36,10604
6/18/2020,Orleans County ,36073,NY,36,271
6/18/2020,Oswego County ,36075,NY,36,144
6/18/2020,Otsego County ,36077,NY,36,82
6/18/2020,Putnam County ,36079,NY,36,1295
6/18/2020,Queens County ,36081,NY,36,64268
6/18/2020,Rensselaer County ,36083,NY,36,515
6/18/2020,Richmond County ,36085,NY,36,13900
6/18/2020,Rockland County ,36087,NY,36,13474
6/18/2020,St. Lawrence County ,36089,NY,36,215
6/18/2020,Saratoga County ,36091,NY,36,526
6/18/2020,Schenectady County ,36093,NY,36,738
6/18/2020,Schoharie County ,36095,NY,36,55
6/18/2020,Schuyler County ,36097,NY,36,12
6/18/2020,Seneca County ,36099,NY,36,64
6/18/2020,Steuben County ,36101,NY,36,257
6/18/2020,Suffolk County ,36103,NY,36,40810
6/18/2020,Sullivan County ,36105,NY,36,1434
6/18/2020,Tioga County ,36107,NY,36,140
6/18/2020,Tompkins County ,36109,NY,36,173
6/18/2020,Ulster County ,36111,NY,36,1746
6/18/2020,Warren County ,36113,NY,36,258
6/18/2020,Washington County ,36115,NY,36,243
6/18/2020,Wayne County ,36117,NY,36,139
6/18/2020,Westchester County ,36119,NY,36,34409
6/18/2020,Wyoming County ,36121,NY,36,93
6/18/2020,Yates County ,36123,NY,36,40
6/19/2020,Albany County ,36001,NY,36,2049
6/19/2020,Allegany County ,36003,NY,36,58
6/19/2020,Bronx County ,36005,NY,36,46915
6/19/2020,Broome County ,36007,NY,36,663
6/19/2020,Cattaraugus County ,36009,NY,36,109
6/19/2020,Cayuga County ,36011,NY,36,107
6/19/2020,Chautauqua County ,36013,NY,36,112
6/19/2020,Chemung County ,36015,NY,36,139
6/19/2020,Chenango County ,36017,NY,36,139
6/19/2020,Clinton County ,36019,NY,36,99
6/19/2020,Columbia County ,36021,NY,36,446
6/19/2020,Cortland County ,36023,NY,36,44
6/19/2020,Delaware County ,36025,NY,36,89
6/19/2020,Dutchess County ,36027,NY,36,4110
6/19/2020,Erie County ,36029,NY,36,6955
6/19/2020,Essex County ,36031,NY,36,40
6/19/2020,Franklin County ,36033,NY,36,27
6/19/2020,Fulton County ,36035,NY,36,237
6/19/2020,Genesee County ,36037,NY,36,218
6/19/2020,Greene County ,36039,NY,36,254
6/19/2020,Hamilton County ,36041,NY,36,6
6/19/2020,Herkimer County ,36043,NY,36,131
6/19/2020,Jefferson County ,36045,NY,36,82
6/19/2020,Kings County ,36047,NY,36,58634
6/19/2020,Lewis County ,36049,NY,36,21
6/19/2020,Livingston County ,36051,NY,36,123
6/19/2020,Madison County ,36053,NY,36,342
6/19/2020,Monroe County ,36055,NY,36,3461
6/19/2020,Montgomery County ,36057,NY,36,106
6/19/2020,Nassau County ,36059,NY,36,41387
6/19/2020,New York County ,36061,NY,36,27824
6/19/2020,Niagara County ,36063,NY,36,1185
6/19/2020,Oneida County ,36065,NY,36,1357
6/19/2020,Onondaga County ,36067,NY,36,2634
6/19/2020,Ontario County ,36069,NY,36,239
6/19/2020,Orange County ,36071,NY,36,10620
6/19/2020,Orleans County ,36073,NY,36,274
6/19/2020,Oswego County ,36075,NY,36,167
6/19/2020,Otsego County ,36077,NY,36,82
6/19/2020,Putnam County ,36079,NY,36,1299
6/19/2020,Queens County ,36081,NY,36,64380
6/19/2020,Rensselaer County ,36083,NY,36,519
6/19/2020,Richmond County ,36085,NY,36,13917
6/19/2020,Rockland County ,36087,NY,36,13486
6/19/2020,St. Lawrence County ,36089,NY,36,215
6/19/2020,Saratoga County ,36091,NY,36,528
6/19/2020,Schenectady County ,36093,NY,36,746
6/19/2020,Schoharie County ,36095,NY,36,55
